Zone,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI
B0013,Male,AllSite,05yrs,165691,4839,584.08,554.876,613.284,110867,3568,643.658,611.475,675.841,33426,885,529.389,502.92,555.859
B0016,Male,AllSite,05yrs,158150,4546,574.936,546.189,603.682,84327,2324,551.119,523.563,578.675,70323,2087,593.564,563.886,623.243
B0019,Male,AllSite,05yrs,145964,4471,612.673,582.039,643.306,84231,2750,652.906,620.261,685.551,57833,1801,622.944,591.797,654.091
B0024,Male,AllSite,05yrs,188411,6388,678.107,644.201,712.012,112990,3089,546.764,519.426,574.102,58205,1954,671.502,637.927,705.077
B0026,Male,AllSite,05yrs,125099,4155,664.304,631.089,697.519,80640,2737,678.936,644.99,712.883,34258,1146,669.008,635.558,702.459
B0030,Male,AllSite,05yrs,159831,5047,631.603,600.023,663.184,68552,1802,525.785,499.496,552.074,82641,2182,528.17,501.761,554.578
B0032,Male,AllSite,05yrs,145272,4740,652.567,619.939,685.196,75811,2478,653.671,620.988,686.355,64119,2137,666.609,633.279,699.94
B0034,Male,AllSite,05yrs,236783,7433,627.852,596.46,659.245,175767,4727,537.834,510.942,564.726,52126,1654,634.575,602.846,666.304
B0035,Male,AllSite,05yrs,183281,5775,630.214,598.704,661.725,116529,3458,593.489,563.814,623.163,57607,1873,650.146,617.639,682.653
B0038,Male,AllSite,05yrs,143520,4570,636.814,604.973,668.655,113861,3748,658.269,625.356,691.182,21114,645,611.388,580.818,641.957
B0043,Male,AllSite,05yrs,180705,6134,678.916,644.971,712.862,109845,2879,524.261,498.048,550.474,56974,1788,627.712,596.327,659.098
B0044,Male,AllSite,05yrs,182817,5546,606.729,576.393,637.066,114214,3368,589.842,560.35,619.334,63407,2088,658.565,625.636,691.493
B0047,Male,AllSite,05yrs,167006,4474,535.823,509.031,562.614,99722,2673,536.133,509.327,562.94,63183,1795,568.29,539.875,596.704
B0049,Male,AllSite,05yrs,156523,4993,637.952,606.055,669.85,91716,2434,530.722,504.186,557.259,57650,1570,544.655,517.423,571.888
B0051,Male,AllSite,05yrs,242347,7303,602.717,572.581,632.853,184542,5082,550.722,523.186,578.258,47205,1238,524.497,498.272,550.722
B0058,Male,AllSite,05yrs,239755,7802,650.796,618.256,683.336,186137,4945,531.321,504.755,557.887,31910,1019,638.591,606.662,670.521
B0059,Male,AllSite,05yrs,130985,3819,583.111,553.955,612.266,86442,2685,621.229,590.168,652.291,39277,1151,586.114,556.808,615.42
B0066,Male,AllSite,05yrs,200796,5877,585.35,556.082,614.617,112806,3520,624.101,592.896,655.306,82476,2758,668.76,635.322,702.198
B0067,Male,AllSite,05yrs,254275,7233,568.913,540.468,597.359,195946,5982,610.555,580.028,641.083,46797,1287,550.131,522.625,577.638
B0071,Male,AllSite,05yrs,137432,3737,543.843,516.651,571.035,98723,2589,524.44,498.218,550.662,20704,637,615.807,585.016,646.597
B0072,Male,AllSite,05yrs,129701,3516,542.115,515.009,569.22,86783,2842,654.965,622.217,687.714,33543,1129,672.925,639.279,706.572
Statewide,Male,Prostate,05yrs,11309562,100498,177.723,168.837,186.609,6857584,44784,130.612,124.081,137.142,3574132,23779,133.062,126.408,139.715
A9001,Male,Prostate,05yrs,136012,952,139.948,132.95,146.945,112465,1075,191.25,181.687,200.812,15420,144,186.425,177.104,195.747
A9002,Male,Prostate,05yrs,149292,1124,150.625,143.094,158.156,69076,455,131.72,125.134,138.306,32288,262,162.313,154.197,170.429
A9003,Male,Prostate,05yrs,146448,1564,213.637,202.955,224.318,57147,528,184.663,175.43,193.896,68587,639,186.453,177.131,195.776
A9004,Male,Prostate,05yrs,153319,994,129.689,123.204,136.173,70522,701,198.742,188.805,208.679,74951,761,203.032,192.881,213.184
A9005,Male,Prostate,05yrs,143308,1445,201.675,191.591,211.759,11649,104,178.091,169.186,186.995,111572,1134,203.295,193.13,213.459
A9006,Male,Prostate,05yrs,144361,905,125.417,119.146,131.687,88336,732,165.768,157.48,174.057,46223,468,202.546,192.419,212.673
A9007,Male,Prostate,05yrs,153380,1265,164.94,156.693,173.187,86880,822,189.196,179.736,198.656,53212,390,146.694,139.359,154.029
A9008,Male,Prostate,05yrs,165746,1277,154.11,146.405,161.816,129337,1114,172.305,163.69,180.92,26663,177,132.795,126.155,139.434
A9009,Male,Prostate,05yrs,147096,1232,167.544,159.167,175.921,93350,944,202.335,192.218,212.451,45780,364,159.071,151.118,167.025
A9010,Male,Prostate,05yrs,150288,1435,191.018,181.467,200.569,98273,662,134.738,128.001,141.475,40669,319,156.685,148.851,164.519
A9011,Male,Prostate,05yrs,151695,1394,183.754,174.566,192.942,122324,1278,208.934,198.488,219.381,17088,152,177.985,169.086,186.884
A9013,Male,Prostate,05yrs,150440,1572,209.007,198.557,219.457,105746,945,178.811,169.87,187.751,28537,189,132.69,126.056,139.325
A9014,Male,Prostate,05yrs,139242,1201,172.508,163.882,181.133,110455,810,146.609,139.279,153.94,16181,140,173.343,164.676,182.01
A9015,Male,Prostate,05yrs,142051,1209,170.237,161.726,178.749,49302,327,132.709,126.074,139.345,81468,695,170.668,162.135,179.202
A9016,Male,Prostate,05yrs,187162,1682,179.716,170.731,188.702,145371,921,126.696,120.361,133.03,34802,297,170.88,162.336,179.424
A9017,Male,Prostate,05yrs,152883,1510,197.517,187.641,207.393,69531,566,162.811,154.671,170.952,78534,733,186.771,177.432,196.109
A9018,Male,Prostate,05yrs,140963,1140,161.815,153.725,169.906,119425,1038,173.849,165.156,182.541,11530,106,184.638,175.406,193.87
A9019,Male,Prostate,05yrs,161613,1488,184.115,174.91,193.321,64827,557,171.991,163.391,180.59,60602,540,178.307,169.391,187.222
A9020,Male,Prostate,05yrs,150634,1074,142.563,135.435,149.691,35435,260,146.954,139.607,154.302,109113,743,136.099,129.294,142.904
A9021,Male,Prostate,05yrs,148115,1588,214.445,203.722,225.167,99628,855,171.717,163.132,180.303,17109,133,155.953,148.155,163.751
A9022,Male,Prostate,05yrs,156627,1468,187.467,178.094,196.84,63244,610,192.943,183.295,202.59,89683,766,170.723,162.187,179.259
A9023,Male,Prostate,05yrs,155950,1017,130.402,123.882,136.922,54101,528,195.196,185.436,204.955,87862,627,142.723,135.587,149.859
A9024,Male,Prostate,05yrs,158065,1207,152.685,145.051,160.319,61141,646,211.396,200.826,221.966,80027,566,141.45,134.378,148.523
A9025,Male,Prostate,05yrs,140731,1272,180.713,171.677,189.748,89504,771,172.324,163.708,180.94,40988,404,197.145,187.287,207.002
A9026,Male,Prostate,05yrs,149206,1177,157.728,149.842,165.614,83201,623,149.821,142.33,157.312,55084,575,208.73,198.294,219.167
A9027,Male,Prostate,05yrs,138245,969,140.196,133.186,147.206,99230,761,153.34,145.673,161.007,22476,223,198.771,188.833,208.71
A9028,Male,Prostate,05yrs,149655,1503,200.848,190.806,210.89,108323,810,149.492,142.017,156.966,13869,100,144.243,137.031,151.455
A9029,Male,Prostate,05yrs,153192,1149,149.951,142.454,157.449,137050,1464,213.661,202.978,224.344,8168,85,208.614,198.184,219.045
A9030,Male,Prostate,05yrs,152020,1021,134.281,127.567,140.995,78151,613,156.852,149.009,164.694,56300,382,135.867,129.074,142.661
A9031,Male,Prostate,05yrs,138888,1130,162.658,154.525,170.791,112498,1040,184.895,175.65,194.14,15605,113,144.752,137.515,151.99
A9033,Male,Prostate,05yrs,177583,1114,125.495,119.22,131.77,158098,1202,152.035,144.433,159.637,12126,122,201.913,191.818,212.009
A9034,Male,Prostate,05yrs,151126,1247,165,156.75,173.25,89232,591,132.481,125.857,139.105,55056,430,156.354,148.536,164.172
A9035,Male,Prostate,05yrs,157260,1577,200.573,190.544,210.602,78885,739,187.464,178.091,196.837,72115,578,160.182,152.173,168.191
A9036,Male,Prostate,05yrs,158291,1483,187.322,177.956,196.689,112755,836,148.373,140.954,155.791,34709,269,154.743,147.006,162.48
A9037,Male,Prostate,05yrs,145738,1078,147.927,140.53,155.323,107821,767,142.344,135.227,149.461,21497,201,186.943,177.595,196.29
A9038,Male,Prostate,05yrs,154358,1187,153.799,146.109,161.489,107600,712,132.365,125.746,138.983,34600,246,142.257,135.144,149.37
A9039,Male,Prostate,05yrs,158802,1632,205.476,195.203,215.75,114956,1022,177.886,168.992,186.78,29899,290,194.144,184.437,203.851
A9040,Male,Prostate,05yrs,140592,1344,191.188,181.629,200.748,92447,954,206.49,196.165,216.814,30070,286,189.969,180.471,199.468
A9041,Male,Prostate,05yrs,152337,1393,182.883,173.738,192.027,98757,642,130.08,123.576,136.584,37451,305,163.022,154.871,171.174
A9042,Male,Prostate,05yrs,155089,1148,148.02,140.619,155.421,73969,703,190.207,180.697,199.717,53388,569,213.221,202.56,223.882
A9043,Male,Prostate,05yrs,149719,1059,141.423,134.352,148.495,70812,582,164.391,156.171,172.61,70973,720,202.923,192.777,213.069
A9044,Male,Prostate,05yrs,185740,1982,213.454,202.782,224.127,77833,505,129.65,123.167,136.132,101258,704,139.016,132.065,145.967
A9045,Male,Prostate,05yrs,148130,1363,184.068,174.865,193.271,34888,327,187.253,177.891,196.616,100298,976,194.69,184.956,204.425
A9046,Male,Prostate,05yrs,144567,1002,138.648,131.716,145.581,15092,113,149.284,141.82,156.748,122435,1152,188.253,178.84,197.666
A9048,Male,Prostate,05yrs,160083,1717,214.469,203.745,225.192,72770,670,184.195,174.985,193.404,71354,680,190.571,181.042,200.099
A9049,Male,Prostate,05yrs,151551,1594,210.295,199.78,220.809,94098,683,145.239,137.977,152.501,42273,378,178.953,170.005,187.901
B0002,Male,Prostate,05yrs,140711,1081,153.692,146.007,161.376,101037,914,180.842,171.8,189.884,31297,319,203.725,193.539,213.911
B0004,Male,Prostate,05yrs,169642,1559,183.843,174.65,193.035,99991,678,135.516,128.74,142.292,63696,539,169.151,160.693,177.609
B0010,Male,Prostate,05yrs,148593,975,131.167,124.608,137.725,83813,542,129.431,122.96,135.903,59945,455,151.903,144.307,159.498
B0011,Male,Prostate,05yrs,178679,1447,161.992,153.893,170.092,156755,1408,179.68,170.696,188.664,14522,113,155.747,147.96,163.535
B0013,Male,Prostate,05yrs,165691,1218,147.064,139.711,154.418,110867,759,136.971,130.122,143.819,33426,274,164.121,155.915,172.327
B0016,Male,Prostate,05yrs,158150,1249,157.903,150.008,165.798,84327,905,214.749,204.012,225.486,70323,604,171.659,163.076,180.242
B0019,Male,Prostate,05yrs,145964,1445,197.978,188.079,207.876,84231,696,165.32,157.054,173.586,57833,491,169.837,161.346,178.329
B0024,Male,Prostate,05yrs,188411,1755,186.246,176.933,195.558,112990,789,139.596,132.616,146.576,58205,489,168.084,159.679,176.488
B0026,Male,Prostate,05yrs,125099,1097,175.301,166.536,184.066,80640,725,179.834,170.842,188.825,34258,367,214.068,203.365,224.771
B0030,Male,Prostate,05yrs,159831,1323,165.61,157.33,173.891,68552,662,193.276,183.612,202.94,82641,679,164.395,156.175,172.615
B0032,Male,Prostate,05yrs,145272,1341,184.575,175.346,193.803,75811,568,149.948,142.451,157.445,64119,446,139.2,132.24,146.16
B0034,Male,Prostate,05yrs,236783,1545,130.523,123.997,137.05,175767,1331,151.485,143.91,159.059,52126,432,165.882,157.587,174.176
B0035,Male,Prostate,05yrs,183281,1694,184.905,175.66,194.15,116529,1104,189.524,180.047,199,57607,498,173.014,164.363,181.665
B0038,Male,Prostate,05yrs,143520,1342,186.976,177.627,196.324,113861,1091,191.632,182.051,201.214,21114,192,182.002,172.902,191.103
B0043,Male,Prostate,05yrs,180705,1356,150.091,142.586,157.595,109845,780,141.943,134.846,149.04,56974,524,183.865,174.672,193.058
B0044,Male,Prostate,05yrs,182817,1171,128.09,121.685,134.494,114214,944,165.345,157.078,173.612,63407,603,190.193,180.683,199.702
B0047,Male,Prostate,05yrs,167006,1317,157.668,149.785,165.552,99722,817,163.878,155.684,172.072,63183,484,153.21,145.549,160.87
B0049,Male,Prostate,05yrs,156523,1039,132.739,126.102,139.376,91716,575,125.381,119.112,131.65,57650,583,202.169,192.06,212.277
B0051,Male,Prostate,05yrs,242347,1522,125.638,119.356,131.92,184542,1504,163.045,154.893,171.198,47205,301,127.363,120.995,133.732
B0058,Male,Prostate,05yrs,239755,1905,158.877,150.933,166.821,186137,1348,144.82,137.579,152.061,31910,199,124.636,118.404,130.868
B0059,Male,Prostate,05yrs,130985,1117,170.602,162.072,179.132,86442,857,198.213,188.303,208.124,39277,404,205.486,195.212,215.76
B0066,Male,Prostate,05yrs,200796,1744,173.74,165.053,182.427,112806,999,177.163,168.305,186.021,82476,606,147.005,139.655,154.355
B0067,Male,Prostate,05yrs,254275,2158,169.704,161.219,178.189,195946,1410,143.874,136.681,151.068,46797,383,163.599,155.419,171.779
B0071,Male,Prostate,05yrs,137432,1199,174.551,165.823,183.278,98723,864,175.029,166.277,183.78,20704,140,135.049,128.297,141.801
B0072,Male,Prostate,05yrs,129701,1018,156.952,149.104,164.8,86783,549,126.476,120.152,132.8,33543,230,137.085,130.231,143.94
Statewide,Both,Lung,05yrs,23126262,55623,48.104,45.699,50.509,13930420,38083,54.676,51.942,57.41,7523094,32128,85.411,81.141,89.682
A9001,Both,Lung,05yrs,279097,1108,79.369,75.401,83.338,229973,603,52.415,49.794,55.036,32542,92,56.244,53.432,59.056
A9002,Both,Lung,05yrs,305865,1112,72.714,69.079,76.35,143779,512,71.252,67.689,74.814,70310,296,84.209,79.998,88.419
A9003,Both,Lung,05yrs,309981,781,50.405,47.885,52.926,118975,324,54.539,51.812,57.266,151775,670,88.339,83.922,92.756
A9004,Both,Lung,05yrs,324503,776,47.829,45.438,50.221,149027,630,84.497,80.272,88.722,160079,444,55.488,52.714,58.263
A9005,Both,Lung,05yrs,309704,827,53.397,50.727,56.067,24606,69,55.822,53.031,58.613,247361,865,69.973,66.474,73.471
A9006,Both,Lung,05yrs,294638,1238,84.04,79.838,88.242,178009,544,61.127,58.071,64.184,98218,333,67.887,64.493,71.281
A9007,Both,Lung,05yrs,323260,740,45.782,43.493,48.071,177729,394,44.352,42.134,46.569,118633,514,86.703,82.368,91.038
A9008,Both,Lung,05yrs,336621,1406,83.558,79.38,87.736,264274,803,60.765,57.727,63.803,53735,197,73.231,69.57,76.893
A9009,Both,Lung,05yrs,309048,747,48.356,45.938,50.774,195325,664,67.95,64.552,71.347,98494,323,65.672,62.388,68.955
A9010,Both,Lung,05yrs,316394,1379,87.178,82.819,91.537,207391,874,84.288,80.074,88.502,86956,298,68.531,65.104,71.958
A9011,Both,Lung,05yrs,310119,847,54.648,51.916,57.381,251341,606,48.21,45.799,50.62,35220,101,57.5,54.625,60.375
A9013,Both,Lung,05yrs,300620,908,60.399,57.379,63.419,210982,771,73.108,69.452,76.763,58714,153,51.99,49.39,54.589
A9014,Both,Lung,05yrs,283144,879,62.064,58.961,65.167,226151,840,74.255,70.542,77.968,33938,124,72.82,69.179,76.461
A9015,Both,Lung,05yrs,307158,1337,87.03,82.678,91.381,99120,311,62.789,59.65,65.929,185556,600,64.682,61.447,67.916
A9016,Both,Lung,05yrs,395658,1785,90.207,85.696,94.717,303792,1241,81.707,77.622,85.793,77730,268,69.068,65.614,72.521
A9017,Both,Lung,05yrs,314711,844,53.616,50.935,56.297,138925,471,67.814,64.424,71.205,166179,672,80.817,76.776,84.858
A9018,Both,Lung,05yrs,291492,1194,81.929,77.832,86.025,247071,732,59.262,56.299,62.226,23593,78,65.944,62.646,69.241
A9019,Both,Lung,05yrs,329689,1451,88.028,83.627,92.429,132461,504,76.113,72.307,79.919,128217,420,65.468,62.194,68.741
A9020,Both,Lung,05yrs,329288,1030,62.566,59.438,65.694,73493,297,80.708,76.673,84.744,243898,950,77.905,74.01,81.8
A9021,Both,Lung,05yrs,303290,1105,72.872,69.229,76.516,207160,902,87.118,82.762,91.474,35926,157,87.317,82.951,91.683
A9022,Both,Lung,05yrs,321131,954,59.438,56.466,62.41,127324,299,46.911,44.566,49.257,186212,571,61.303,58.238,64.368
A9023,Both,Lung,05yrs,317386,983,61.968,58.87,65.066,102472,272,53.081,50.427,55.735,189096,425,44.941,42.694,47.188
A9024,Both,Lung,05yrs,306827,1023,66.66,63.327,69.993,114148,414,72.539,68.912,76.166,163104,523,64.149,60.941,67.356
A9025,Both,Lung,05yrs,291306,672,46.151,43.844,48.459,182928,759,83.017,78.866,87.168,88238,371,84.066,79.862,88.269
A9026,Both,Lung,05yrs,314519,1051,66.812,63.471,70.153,172173,569,66.073,62.77,69.377,121567,510,83.966,79.768,88.164
A9027,Both,Lung,05yrs,276946,757,54.657,51.924,57.39,198085,780,78.739,74.802,82.676,46476,192,82.779,78.64,86.918
A9028,Both,Lung,05yrs,307245,1078,70.147,66.64,73.654,225182,736,65.354,62.086,68.622,30191,105,69.548,66.071,73.026
A9029,Both,Lung,05yrs,313429,1052,67.136,63.779,70.493,280645,1163,82.865,78.722,87.008,17595,56,63.721,60.535,66.907
A9030,Both,Lung,05yrs,317532,713,44.919,42.673,47.165,161120,369,45.862,43.569,48.155,123013,529,86.03,81.728,90.331
A9031,Both,Lung,05yrs,279051,823,58.954,56.007,61.902,226152,776,68.606,65.176,72.037,32895,117,71.058,67.505,74.611
A9033,Both,Lung,05yrs,356316,804,45.121,42.865,47.377,318123,1229,77.244,73.382,81.107,23840,100,84.112,79.906,88.317
A9034,Both,Lung,05yrs,313318,1237,78.959,75.011,82.907,182547,570,62.456,59.334,65.579,117246,315,53.775,51.087,56.464
A9035,Both,Lung,05yrs,318445,788,49.489,47.015,51.964,159098,710,89.216,84.755,93.677,147172,461,62.674,59.54,65.807
A9036,Both,Lung,05yrs,328808,1065,64.762,61.523,68,232711,805,69.225,65.763,72.686,74448,287,77.123,73.267,80.979
A9037,Both,Lung,05yrs,302294,1330,88.021,83.62,92.422,223980,570,50.88,48.336,53.425,45682,139,61.032,57.98,64.083
A9038,Both,Lung,05yrs,316397,828,52.315,49.699,54.931,217421,799,73.457,69.784,77.129,75005,192,51.221,48.66,53.782
A9039,Both,Lung,05yrs,324432,1303,80.306,76.29,84.321,234029,821,70.158,66.65,73.666,63086,167,53.001,50.351,55.651
A9040,Both,Lung,05yrs,286766,991,69.102,65.647,72.557,190264,474,49.85,47.358,52.343,63049,206,65.236,61.974,68.498
A9041,Both,Lung,05yrs,318297,1439,90.42,85.899,94.941,203504,849,83.431,79.259,87.602,82991,313,75.328,71.561,79.094
A9042,Both,Lung,05yrs,317095,812,51.215,48.654,53.776,150861,430,56.978,54.129,59.827,113417,289,50.987,48.437,53.536
A9043,Both,Lung,05yrs,305510,1108,72.552,68.924,76.179,141494,326,46.073,43.769,48.377,149182,559,74.895,71.15,78.639
A9044,Both,Lung,05yrs,383187,1392,72.629,68.997,76.26,157683,483,61.322,58.256,64.388,213518,919,86.096,81.792,90.401
A9045,Both,Lung,05yrs,319353,1047,65.589,62.31,68.868,72444,303,83.744,79.556,87.931,221975,825,74.36,70.642,78.078
A9046,Both,Lung,05yrs,312628,851,54.437,51.716,57.159,31567,101,64.062,60.859,67.265,268319,1199,89.361,84.892,93.829
A9048,Both,Lung,05yrs,322771,874,54.173,51.464,56.882,142080,377,53.125,50.469,55.781,152043,695,91.38,86.811,95.948
A9049,Both,Lung,05yrs,316574,1148,72.542,68.915,76.169,195249,553,56.626,53.794,59.457,92417,258,55.827,53.035,58.618
B0002,Both,Lung,05yrs,260582,1113,85.401,81.131,89.671,198503,615,62.01,58.91,65.111,50210,215,85.756,81.468,90.044
B0004,Both,Lung,05yrs,342496,1442,84.184,79.975,88.393,202189,502,49.661,47.178,52.144,129062,417,64.657,61.424,67.89
B0010,Both,Lung,05yrs,310725,822,52.896,50.251,55.541,171342,669,78.059,74.156,81.962,129394,501,77.403,73.533,81.273
B0011,Both,Lung,05yrs,365714,858,46.927,44.581,49.274,321035,857,53.411,50.74,56.081,30089,72,47.861,45.468,50.254
B0013,Both,Lung,05yrs,332283,951,57.231,54.37,60.093,221394,599,54.149,51.442,56.857,70047,156,44.59,42.361,46.82
B0016,Both,Lung,05yrs,288845,1217,84.25,80.038,88.463,161534,643,79.561,75.583,83.539,120627,539,89.413,84.943,93.884
B0019,Both,Lung,05yrs,286279,947,66.132,62.825,69.438,167396,559,66.771,63.433,70.11,111424,318,57.05,54.198,59.903
B0024,Both,Lung,05yrs,382487,1604,83.849,79.657,88.042,230036,628,54.596,51.866,57.326,122434,424,69.314,65.848,72.779
B0026,Both,Lung,05yrs,256062,968,75.637,71.855,79.419,162919,533,65.485,62.211,68.76,72653,274,75.351,71.583,79.118
B0030,Both,Lung,05yrs,329054,1008,61.268,58.205,64.332,137686,604,87.76,83.372,92.148,174549,646,73.992,70.293,77.692
B0032,Both,Lung,05yrs,289491,1110,76.693,72.858,80.527,151705,388,51.176,48.617,53.735,128516,489,76.111,72.306,79.917
B0034,Both,Lung,05yrs,479651,2013,83.929,79.733,88.125,359372,1622,90.296,85.781,94.811,105840,459,86.719,82.383,91.055
